episode,avg_latency,avg_response_time,total_reward,task_reject_rate,task_accept_rate,microservice_reject_rate,microservice_accept_rate
943,85.0825020415188,189.04432498582042,303906.198,0.32,0.68,0.13268608414239483,0.8673139158576052
944,84.68264449767527,188.6813536419858,36429.801,0.33,0.67,0.13592233009708737,0.8640776699029126
945,84.86063612868901,188.90064079447822,305253.404,0.32,0.68,0.13268608414239483,0.8673139158576052
946,84.67104276703135,188.6015917181776,302260.061,0.33,0.67,0.13592233009708737,0.8640776699029126
947,84.86063612868901,188.83095880098702,303764.075,0.32,0.68,0.13268608414239483,0.8673139158576052
948,84.66859273862478,188.54441933086565,302388.537,0.33,0.67,0.13592233009708737,0.8640776699029126
949,85.00932485171707,189.02978017216816,305054.595,0.32,0.68,0.13268608414239483,0.8673139158576052
950,84.69988171185864,188.54000310745613,302852.119,0.33,0.67,0.13592233009708737,0.8640776699029126
951,84.86063612868901,188.83095880098702,305264.075,0.32,0.68,0.13268608414239483,0.8673139158576052
952,84.86063612868901,188.83095880098702,305264.075,0.32,0.68,0.13268608414239483,0.8673139158576052
953,84.86063612868901,188.83095880098702,305264.075,0.32,0.68,0.13268608414239483,0.8673139158576052
954,84.86063612868901,188.99057217947606,303167.333,0.32,0.68,0.13268608414239483,0.8673139158576052
955,84.86063612868901,188.83010247283772,304064.244,0.32,0.68,0.13268608414239483,0.8673139158576052
956,84.86063612868901,188.83095880098702,305264.075,0.32,0.68,0.13268608414239483,0.8673139158576052
957,84.59808329615372,188.1822651348611,301981.361,0.34,0.66,0.1423948220064725,0.8576051779935275
958,84.66859273862478,188.5450284776446,303388.447,0.33,0.67,0.13592233009708737,0.8640776699029126
959,84.86063612868901,188.83095880098702,304064.075,0.32,0.68,0.13268608414239483,0.8673139158576052
960,84.86063612868901,188.75521172046336,305275.609,0.32,0.68,0.13268608414239483,0.8673139158576052
961,84.68693088009817,188.03207355037821,302237.1,0.33,0.67,0.1423948220064725,0.8576051779935275
962,84.95841728010134,189.00051095335036,304157.951,0.33,0.67,0.13592233009708737,0.8640776699029126
963,84.86063612868901,188.82539696334462,304065.069,0.32,0.68,0.13268608414239483,0.8673139158576052
964,84.5340931354416,188.30490785793734,174758.467,0.34,0.66,0.1488673139158576,0.8511326860841424
965,84.44937547451259,187.90129837518165,304287.434,0.33,0.67,0.13592233009708737,0.8640776699029126
966,85.11132057822051,189.40529287681125,304242.77,0.32,0.68,0.13592233009708737,0.8640776699029126
967,84.86063612868901,188.8308976082322,304264.088,0.32,0.68,0.13268608414239483,0.8673139158576052
968,84.42508167506885,187.57389517438588,299492.827,0.33,0.67,0.14563106796116504,0.8543689320388349
969,84.94307775756484,188.92835193298643,305238.887,0.32,0.68,0.13268608414239483,0.8673139158576052
970,84.86063612868901,188.83095880098702,305264.075,0.32,0.68,0.13268608414239483,0.8673139158576052
971,84.86063612868901,188.83095880098702,305264.075,0.32,0.68,0.13268608414239483,0.8673139158576052
972,84.83859872770006,188.86626996726073,305559.76,0.32,0.68,0.13268608414239483,0.8673139158576052
973,84.70554868152786,188.59203377600252,302834.268,0.33,0.67,0.13592233009708737,0.8640776699029126
974,84.86063612868901,188.83095880098702,305264.075,0.32,0.68,0.13268608414239483,0.8673139158576052
975,84.88497850983183,188.68533756832284,305133.58,0.32,0.68,0.13268608414239483,0.8673139158576052
976,84.71606838763164,188.87208178536483,300026.624,0.34,0.66,0.13915857605177995,0.86084142394822
977,84.90814960156729,189.3515145132475,298741.869,0.34,0.66,0.13915857605177995,0.86084142394822
978,84.86063612868901,188.83095880098702,305264.075,0.32,0.68,0.13268608414239483,0.8673139158576052
979,84.69470707256036,188.50268612345343,303986.256,0.32,0.68,0.13268608414239483,0.8673139158576052
980,84.68994754724021,188.49069488121523,-15936.763,0.33,0.67,0.13592233009708737,0.8640776699029126
981,84.78693693145097,188.2511663971774,297965.12,0.34,0.66,0.15210355987055016,0.8478964401294499
982,84.63076940997148,188.32238320308443,303106.98,0.33,0.67,0.13915857605177995,0.86084142394822
983,84.649932889287,188.3055342572219,301246.72,0.33,0.67,0.1423948220064725,0.8576051779935275
984,84.62638434768999,188.19661070526482,300789.72,0.33,0.67,0.13915857605177995,0.86084142394822
985,84.76791551618783,188.7405697624301,304243.341,0.32,0.68,0.13268608414239483,0.8673139158576052
986,84.86063612868901,188.76989021754466,278875.588,0.32,0.68,0.13268608414239483,0.8673139158576052
987,84.73724179848695,188.5258130948603,302846.306,0.33,0.67,0.13592233009708737,0.8640776699029126
988,84.72544832797946,188.56053572059986,304483.245,0.32,0.68,0.13268608414239483,0.8673139158576052
989,84.37104464095826,187.71930132242528,304164.009,0.33,0.67,0.13915857605177995,0.86084142394822
990,84.49555324171885,188.2293914780432,301542.09,0.33,0.67,0.13915857605177995,0.86084142394822
991,84.61953646564693,188.31961841706172,305546.387,0.32,0.68,0.13268608414239483,0.8673139158576052
992,84.6463006040092,188.07918752724257,305445.914,0.32,0.68,0.13268608414239483,0.8673139158576052
993,84.86063612868901,188.83008070935998,304064.201,0.32,0.68,0.13268608414239483,0.8673139158576052
994,84.649932889287,188.2338980430721,300943.161,0.33,0.67,0.1423948220064725,0.8576051779935275
995,84.6794350306119,188.52672922822327,303957.173,0.33,0.67,0.13592233009708737,0.8640776699029126
996,84.81185222651585,188.47648489217207,300996.68,0.33,0.67,0.13915857605177995,0.86084142394822
997,84.86063612868901,188.83008070935998,305264.201,0.32,0.68,0.13268608414239483,0.8673139158576052
998,84.84379512749588,188.93862232007774,305066.489,0.32,0.68,0.13268608414239483,0.8673139158576052
999,84.86063612868901,188.98241641198453,305233.384,0.32,0.68,0.13268608414239483,0.8673139158576052
1000,84.26139960618919,186.78717442807823,296251.11,0.34,0.66,0.1553398058252427,0.8446601941747572
1001,84.62848536783248,188.42258533476658,297827.563,0.33,0.67,0.14563106796116504,0.8543689320388349
1002,84.58245958792754,188.34493553640178,303421.022,0.33,0.67,0.13592233009708737,0.8640776699029126
1003,84.73174494969594,188.58648293048012,301793.591,0.33,0.67,0.13592233009708737,0.8640776699029126
1004,84.86063612868901,188.88173357758808,304053.687,0.32,0.68,0.13268608414239483,0.8673139158576052
1005,84.86063612868901,188.83008070935998,305264.201,0.32,0.68,0.13268608414239483,0.8673139158576052
1006,85.0897043790911,189.0551081269495,-225358.645,0.32,0.68,0.13268608414239483,0.8673139158576052
1007,85.0897043790911,189.05631557700642,304041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1008,85.0897043790911,189.2638937373065,302797.574,0.32,0.68,0.13268608414239483,0.8673139158576052
1009,85.0897043790911,189.39723297126665,303727.259,0.32,0.68,0.13268608414239483,0.8673139158576052
1010,85.3000430927722,189.26696612111417,134353.847,0.33,0.67,0.13592233009708737,0.8640776699029126
1011,85.0897043790911,189.05622204652443,303840.972,0.32,0.68,0.13268608414239483,0.8673139158576052
1012,85.3000430927722,189.2677346108052,303453.693,0.33,0.67,0.13592233009708737,0.8640776699029126
1013,84.96063852664334,188.98312986583204,304073.26,0.32,0.68,0.13268608414239483,0.8673139158576052
1014,84.91449369879676,188.77110614316757,303897.467,0.33,0.67,0.13592233009708737,0.8640776699029126
1015,84.90936121453609,188.7734416074219,303730.1,0.33,0.67,0.13592233009708737,0.8640776699029126
1016,85.38598007345213,189.51781052277232,303133.394,0.33,0.67,0.13592233009708737,0.8640776699029126
1017,84.88655894234223,188.68008094501988,302230.674,0.33,0.67,0.13592233009708737,0.8640776699029126
1018,84.58551526249325,188.355848602187,300777.986,0.33,0.67,0.13592233009708737,0.8640776699029126
1019,84.5111376999101,187.87287555440176,301650.653,0.33,0.67,0.1423948220064725,0.8576051779935275
1020,85.12193179983254,188.84946371631517,300481.048,0.34,0.66,0.13915857605177995,0.86084142394822
1021,85.0897043790911,189.05570870316325,305041.2,0.32,0.68,0.13268608414239483,0.8673139158576052
1022,85.02892675336156,188.7643318347334,302220.182,0.32,0.68,0.13915857605177995,0.86084142394822
1023,85.11971439038598,189.05910041345624,303852.456,0.33,0.67,0.13592233009708737,0.8640776699029126
1024,84.95126838758894,189.08914508627697,301175.098,0.34,0.66,0.13915857605177995,0.86084142394822
1025,85.34983057100577,189.50983823132788,301213.024,0.33,0.67,0.13915857605177995,0.86084142394822
1026,85.0897043790911,189.30796823804286,304958.224,0.32,0.68,0.13268608414239483,0.8673139158576052
1027,85.0897043790911,189.05631557700642,303841.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1028,84.56478786949698,188.23988339588942,304156.351,0.33,0.67,0.13592233009708737,0.8640776699029126
1029,85.35106548072203,189.03619483641432,300241.599,0.32,0.68,0.13268608414239483,0.8673139158576052
1030,85.18824751763495,189.33343811005187,282790.718,0.34,0.66,0.13915857605177995,0.86084142394822
1031,85.08537599857834,189.17134095111433,136918.542,0.32,0.68,0.13592233009708737,0.8640776699029126
1032,85.01847372172806,189.0076135244595,306678.825,0.32,0.68,0.1262135922330097,0.8737864077669902
1033,85.29201281649738,189.10765234758307,302620.409,0.32,0.68,0.13268608414239483,0.8673139158576052
1034,84.87351513312515,188.85162773584798,303736.582,0.33,0.67,0.13592233009708737,0.8640776699029126
1035,85.05849611263044,189.11193556326316,301450.616,0.33,0.67,0.13915857605177995,0.86084142394822
1036,84.54785691704866,187.29335161034723,299756.052,0.34,0.66,0.13915857605177995,0.86084142394822
1037,85.0897043790911,189.39723297126665,304927.259,0.32,0.68,0.13268608414239483,0.8673139158576052
1038,85.18485696904642,189.06067725841874,294004.382,0.34,0.66,0.14563106796116504,0.8543689320388349
1039,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1040,84.87403687184134,188.82198055005955,301769.757,0.33,0.67,0.13592233009708737,0.8640776699029126
1041,85.04384115181122,188.96510590246137,305229.361,0.32,0.68,0.13268608414239483,0.8673139158576052
1042,84.82123211519796,188.95514522531252,299960.452,0.34,0.66,0.13915857605177995,0.86084142394822
1043,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1044,85.02391940660006,189.11565166753473,305186.96,0.32,0.68,0.13268608414239483,0.8673139158576052
1045,85.0897043790911,189.05707469982207,305040.974,0.32,0.68,0.13268608414239483,0.8673139158576052
1046,85.15433804165619,189.12115664314507,302673.457,0.32,0.68,0.13268608414239483,0.8673139158576052
1047,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1048,85.40904788651142,189.3690093532827,301439.764,0.32,0.68,0.13268608414239483,0.8673139158576052
1049,84.47121350179809,187.49600577216006,297238.306,0.34,0.66,0.1488673139158576,0.8511326860841424
1050,85.2593334574908,189.0962717928297,301983.75,0.33,0.67,0.13915857605177995,0.86084142394822
1051,85.03721128268322,188.93405743854998,303115.426,0.33,0.67,0.13592233009708737,0.8640776699029126
1052,85.38595104875805,189.5693480485751,249884.911,0.33,0.67,0.13915857605177995,0.86084142394822
1053,84.80961591486627,188.54122686166392,306327.406,0.33,0.67,0.13592233009708737,0.8640776699029126
1054,85.50301797676876,189.75181355104647,278304.112,0.32,0.68,0.13592233009708737,0.8640776699029126
1055,85.07465337868261,189.0057481459696,302565.324,0.32,0.68,0.13592233009708737,0.8640776699029126
1056,84.98731309098854,188.36913516612947,298116.578,0.34,0.66,0.14563106796116504,0.8543689320388349
1057,84.96053740224036,188.75369149542362,302720.682,0.32,0.68,0.13592233009708737,0.8640776699029126
1058,85.29201281649738,189.25864311065945,303789.877,0.32,0.68,0.13268608414239483,0.8673139158576052
1059,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1060,85.07809064500331,189.0851899245494,303562.803,0.33,0.67,0.13592233009708737,0.8640776699029126
1061,84.8488091468136,188.449033722065,301614.164,0.33,0.67,0.13915857605177995,0.86084142394822
1062,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1063,84.86142935573189,188.67040968665313,303905.217,0.33,0.67,0.13592233009708737,0.8640776699029126
1064,84.84057473686164,188.39038450672774,280836.857,0.34,0.66,0.1423948220064725,0.8576051779935275
1065,84.65210482269558,188.41338285056426,304509.296,0.32,0.68,0.13268608414239483,0.8673139158576052
1066,85.0897043790911,189.05866856561914,304040.615,0.32,0.68,0.13268608414239483,0.8673139158576052
1067,85.0897043790911,189.06801902005782,305039.615,0.32,0.68,0.13268608414239483,0.8673139158576052
1068,85.0897043790911,189.07966083651849,305036.938,0.32,0.68,0.13268608414239483,0.8673139158576052
1069,85.0897043790911,189.05631557700642,302441.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1070,85.42696548997468,189.39029176368788,302451.26,0.32,0.68,0.13268608414239483,0.8673139158576052
1071,84.91859235597651,188.25998153518273,303014.134,0.33,0.67,0.1423948220064725,0.8576051779935275
1072,85.0897043790911,189.17894481445856,304015.333,0.32,0.68,0.13268608414239483,0.8673139158576052
1073,85.16116555510598,189.3262468631107,303196.894,0.33,0.67,0.13592233009708737,0.8640776699029126
1074,85.276301878039,189.49985320342037,303789.627,0.32,0.68,0.13592233009708737,0.8640776699029126
1075,84.94909863586514,188.91538062461353,305236.395,0.32,0.68,0.13268608414239483,0.8673139158576052
1076,84.90804787535677,188.71506777261726,207719.894,0.32,0.68,0.13592233009708737,0.8640776699029126
1077,85.14333413833066,188.97886020097047,303884.33,0.32,0.68,0.13592233009708737,0.8640776699029126
1078,85.0897043790911,189.13175299179048,304026.922,0.32,0.68,0.13268608414239483,0.8673139158576052
1079,85.15321369153298,188.97727262781555,298195.354,0.34,0.66,0.13915857605177995,0.86084142394822
1080,85.1684186628572,189.2494544844023,-568340.462,0.34,0.66,0.13915857605177995,0.86084142394822
1081,85.00360619459278,188.50258812472504,298840.78,0.34,0.66,0.14563106796116504,0.8543689320388349
1082,85.00747551952445,188.9509737421902,299722.191,0.33,0.67,0.13915857605177995,0.86084142394822
1083,85.11827601426823,189.08331476980146,306027.303,0.32,0.68,0.13268608414239483,0.8673139158576052
1084,84.8666891532136,188.42891003130754,302100.82,0.33,0.67,0.13915857605177995,0.86084142394822
1085,84.89963631470692,188.59652112399604,304150.544,0.31,0.69,0.13268608414239483,0.8673139158576052
1086,85.29201281649738,189.39024787539196,302719.683,0.32,0.68,0.13268608414239483,0.8673139158576052
1087,85.0897043790911,189.2148706679009,244810.017,0.32,0.68,0.13268608414239483,0.8673139158576052
1088,84.59496837007525,188.1574095023917,299014.349,0.34,0.66,0.13915857605177995,0.86084142394822
1089,84.89851892254897,188.77122928653296,299865.481,0.33,0.67,0.13592233009708737,0.8640776699029126
1090,84.88567983217516,188.65518173365527,301186.58,0.33,0.67,0.1423948220064725,0.8576051779935275
1091,84.67929391609863,188.34011820526715,302060.35,0.33,0.67,0.13592233009708737,0.8640776699029126
1092,84.93289040652245,188.58825145224526,303880.801,0.32,0.68,0.13268608414239483,0.8673139158576052
1093,85.04664519353551,189.22482240992332,306536.866,0.32,0.68,0.12944983818770225,0.8705501618122977
1094,84.80961591486627,188.4939848668572,306343.043,0.33,0.67,0.13592233009708737,0.8640776699029126
1095,84.08341778575515,186.68421851315188,293112.804,0.37,0.63,0.15857605177993528,0.8414239482200647
1096,85.13752881905474,189.22184148948529,303358.401,0.33,0.67,0.13592233009708737,0.8640776699029126
1097,85.0897043790911,189.21592895549546,303944.367,0.32,0.68,0.13268608414239483,0.8673139158576052
1098,84.69677742053997,188.24639967026332,302791.591,0.33,0.67,0.13592233009708737,0.8640776699029126
1099,84.62451717118802,188.1119442395091,-93813.315,0.34,0.66,0.16181229773462782,0.8381877022653722
1100,85.01336199884759,189.10060220896108,175904.916,0.34,0.66,0.13915857605177995,0.86084142394822
1101,84.83502734358011,188.6799081576018,216353.591,0.34,0.66,0.1423948220064725,0.8576051779935275
1102,84.86063612868901,188.82996351519523,212864.225,0.32,0.68,0.13268608414239483,0.8673139158576052
1103,85.19334375418484,189.1586096193367,304858.062,0.32,0.68,0.13268608414239483,0.8673139158576052
1104,83.63739753465718,185.79216959470082,197450.884,0.35,0.65,0.16828478964401294,0.8317152103559871
1105,85.07729941996554,189.48660663783852,303769.042,0.33,0.67,0.13592233009708737,0.8640776699029126
1106,85.2064078727508,189.28445549688138,304831.038,0.32,0.68,0.13268608414239483,0.8673139158576052
1107,85.0897043790911,189.0560255553962,305041.222,0.32,0.68,0.13268608414239483,0.8673139158576052
1108,85.2734712617352,189.4911063922433,303493.921,0.33,0.67,0.13592233009708737,0.8640776699029126
1109,85.12032928210313,189.10676391579997,286029.817,0.32,0.68,0.13268608414239483,0.8673139158576052
1110,85.41732648248478,189.56967338824418,302943.737,0.33,0.67,0.13915857605177995,0.86084142394822
1111,85.06813204344955,188.85330220112718,304373.939,0.32,0.68,0.13268608414239483,0.8673139158576052
1112,85.05263870029059,188.65329762837342,301562.838,0.33,0.67,0.13915857605177995,0.86084142394822
1113,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1114,85.0897043790911,189.05799069703144,303840.779,0.32,0.68,0.13268608414239483,0.8673139158576052
1115,84.65121131243632,188.66276816821605,303040.105,0.33,0.67,0.13592233009708737,0.8640776699029126
1116,84.9086099447092,188.6810638974186,300080.002,0.33,0.67,0.1423948220064725,0.8576051779935275
1117,85.12508041185842,188.69989880219262,175887.138,0.33,0.67,0.14563106796116504,0.8543689320388349
1118,85.080137298137,189.05053385376746,305193.416,0.32,0.68,0.13268608414239483,0.8673139158576052
1119,85.0897043790911,189.05640550045703,303841.08,0.32,0.68,0.13268608414239483,0.8673139158576052
1120,85.0897043790911,189.05570870316325,305041.2,0.32,0.68,0.13268608414239483,0.8673139158576052
1121,84.86024984088996,188.80978441615198,-29.068,0.34,0.66,0.13915857605177995,0.86084142394822
1122,84.75175751732414,188.18699414775236,303736.874,0.33,0.67,0.1423948220064725,0.8576051779935275
1123,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1124,85.18607837869908,188.83960250131773,161382.216,0.33,0.67,0.13592233009708737,0.8640776699029126
1125,84.59487416341642,187.90354350670592,303693.111,0.33,0.67,0.14563106796116504,0.8543689320388349
1126,85.22726658258532,189.36066268271534,299051.559,0.34,0.66,0.13915857605177995,0.86084142394822
1127,85.0897043790911,189.0802194436156,305036.085,0.32,0.68,0.13268608414239483,0.8673139158576052
1128,85.08537599857834,189.11123519195877,302946.294,0.32,0.68,0.13592233009708737,0.8640776699029126
1129,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1130,85.0897043790911,189.06263318747605,305039.773,0.32,0.68,0.13268608414239483,0.8673139158576052
1131,85.29685381134243,189.1332403783118,299445.945,0.33,0.67,0.13915857605177995,0.86084142394822
1132,84.77719021749819,188.58822200544404,302842.828,0.33,0.67,0.13592233009708737,0.8640776699029126
1133,85.02391940660006,188.99101299963436,305212.175,0.32,0.68,0.13268608414239483,0.8673139158576052
1134,85.05877431236944,189.2002094982269,307646.292,0.32,0.68,0.12944983818770225,0.8705501618122977
1135,85.54763417708118,188.75677533265417,236073.378,0.35,0.65,0.15857605177993528,0.8414239482200647
1136,85.0897043790911,188.99750962341966,128738.416,0.32,0.68,0.13268608414239483,0.8673139158576052
1137,84.80243398196723,188.51641192389738,-304098.01,0.32,0.68,0.13268608414239483,0.8673139158576052
1138,85.0378249427994,189.0735221818382,304194.433,0.32,0.68,0.13268608414239483,0.8673139158576052
1139,84.8301700920946,188.25084850147684,298965.633,0.34,0.66,0.14563106796116504,0.8543689320388349
1140,85.13275468013089,189.28398997710136,171809.961,0.33,0.67,0.13915857605177995,0.86084142394822
1141,84.65100843264095,188.4082328240355,302250.46,0.33,0.67,0.13592233009708737,0.8640776699029126
1142,85.04875883613518,189.04598857110648,302261.621,0.33,0.67,0.13592233009708737,0.8640776699029126
1143,85.0897043790911,189.05733507532526,303940.895,0.32,0.68,0.13268608414239483,0.8673139158576052
1144,85.22157894878059,188.9386303319923,301511.156,0.33,0.67,0.13592233009708737,0.8640776699029126
1145,85.0897043790911,189.0683717341631,305039.103,0.32,0.68,0.13268608414239483,0.8673139158576052
1146,84.48151991570971,188.36208097953562,301905.813,0.32,0.68,0.13592233009708737,0.8640776699029126
1147,84.89008534791157,188.6677045263845,179254.451,0.35,0.65,0.14563106796116504,0.8543689320388349
1148,85.0897043790911,189.05742280932478,303840.886,0.32,0.68,0.13268608414239483,0.8673139158576052
1149,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1150,85.10192127233954,188.8146612621486,306138.777,0.32,0.68,0.12944983818770225,0.8705501618122977
1151,85.09912016614945,188.89293874403094,297010.944,0.32,0.68,0.14563106796116504,0.8543689320388349
1152,84.88970889365493,189.01451375722868,304174.725,0.32,0.68,0.13268608414239483,0.8673139158576052
1153,84.9282667056447,188.71580792934316,302638.529,0.33,0.67,0.13592233009708737,0.8640776699029126
1154,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1155,84.86564270666244,188.57119288836188,305298.114,0.32,0.68,0.13268608414239483,0.8673139158576052
1156,85.0897043790911,189.05541361272213,303841.299,0.32,0.68,0.13268608414239483,0.8673139158576052
1157,85.36702611806447,189.6216182958082,301171.494,0.33,0.67,0.13592233009708737,0.8640776699029126
1158,85.00822078642021,189.03035258937473,301689.429,0.33,0.67,0.13915857605177995,0.86084142394822
1159,84.35691360545594,187.13673661415962,298262.647,0.34,0.66,0.15210355987055016,0.8478964401294499
1160,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1161,84.86242617193909,188.34473284971463,275801.106,0.34,0.66,0.14563106796116504,0.8543689320388349
1162,84.98574546711677,189.02864421439972,305049.317,0.32,0.68,0.13268608414239483,0.8673139158576052
1163,85.0897043790911,189.03399391266416,305045.042,0.32,0.68,0.13268608414239483,0.8673139158576052
1164,84.759755046889,188.04638683207222,300305.719,0.33,0.67,0.14563106796116504,0.8543689320388349
1165,84.8488091468136,188.44292199394036,302815.258,0.33,0.67,0.13915857605177995,0.86084142394822
1166,85.26966875297461,188.97955964525497,297488.411,0.33,0.67,0.14563106796116504,0.8543689320388349
1167,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1168,85.0897043790911,189.05631557700642,302341.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1169,84.67511131661279,187.84308947765484,298254.831,0.33,0.67,0.14563106796116504,0.8543689320388349
1170,85.04859651427599,188.55757858191905,298227.427,0.33,0.67,0.1423948220064725,0.8576051779935275
1171,85.0897043790911,189.0583827261914,235640.716,0.32,0.68,0.13268608414239483,0.8673139158576052
1172,85.04887994777842,189.15346335410456,301483.962,0.33,0.67,0.13592233009708737,0.8640776699029126
1173,85.41146361387744,189.3814458931601,302700.995,0.32,0.68,0.13592233009708737,0.8640776699029126
1174,85.1614094523911,189.24085103475574,296100.184,0.32,0.68,0.13268608414239483,0.8673139158576052
1175,85.13415207057832,188.742682508517,303128.067,0.33,0.67,0.13592233009708737,0.8640776699029126
1176,85.21043102126394,189.48055432599293,303790.533,0.32,0.68,0.13268608414239483,0.8673139158576052
1177,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1178,85.23822381438754,189.43031835310157,300394.224,0.34,0.66,0.13915857605177995,0.86084142394822
1179,85.31418196632968,189.26975188366887,302491.108,0.33,0.67,0.13915857605177995,0.86084142394822
1180,85.0897043790911,189.20425779162971,305016.483,0.32,0.68,0.13268608414239483,0.8673139158576052
1181,85.25788641461953,188.8591277836624,207106.596,0.33,0.67,0.1423948220064725,0.8576051779935275
1182,85.00822078642021,189.22620925538905,301648.698,0.33,0.67,0.13915857605177995,0.86084142394822
1183,84.8326513537997,188.65734268321683,277401.705,0.34,0.66,0.13915857605177995,0.86084142394822
1184,84.87403687184134,188.82565925828146,302768.981,0.33,0.67,0.13592233009708737,0.8640776699029126
1185,84.57210621083074,188.11931774647238,-465350.999,0.34,0.66,0.13915857605177995,0.86084142394822
1186,84.75175751732414,188.18699414775236,303836.874,0.33,0.67,0.1423948220064725,0.8576051779935275
1187,85.17804365646164,188.85570978751505,299402.193,0.34,0.66,0.1423948220064725,0.8576051779935275
1188,84.82699485063314,188.80650925083657,301729.559,0.33,0.67,0.13915857605177995,0.86084142394822
1189,84.73885716164969,188.07323936902054,301959.815,0.33,0.67,0.13915857605177995,0.86084142394822
1190,84.99808075218901,189.0008216906463,306301.551,0.32,0.68,0.13268608414239483,0.8673139158576052
1191,85.05133043744186,189.21355950661842,298554.883,0.34,0.66,0.13592233009708737,0.8640776699029126
1192,85.0897043790911,189.05638986706546,302641.095,0.32,0.68,0.13268608414239483,0.8673139158576052
1193,84.74787319702178,188.52670718539255,304039.901,0.32,0.68,0.13592233009708737,0.8640776699029126
1194,84.94942804582473,188.70734062743156,301356.726,0.33,0.67,0.13915857605177995,0.86084142394822
1195,85.3636957812311,189.603150795202,304662.996,0.32,0.68,0.13268608414239483,0.8673139158576052
1196,85.0897043790911,189.05631557700642,304041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1197,84.76082873167255,188.4879698723896,302665.307,0.33,0.67,0.13915857605177995,0.86084142394822
1198,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1199,84.73310935339562,187.76451740787164,58789.407,0.35,0.65,0.1553398058252427,0.8446601941747572
1200,85.0897043790911,189.05558631944342,305041.221,0.32,0.68,0.13268608414239483,0.8673139158576052
1201,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1202,85.30896603281984,189.18739052597934,302594.306,0.32,0.68,0.13592233009708737,0.8640776699029126
1203,84.90675463626036,188.8776180041267,303249.086,0.32,0.68,0.13268608414239483,0.8673139158576052
1204,85.27219305346972,189.08713465227456,301573.776,0.33,0.67,0.13592233009708737,0.8640776699029126
1205,85.37008585095671,189.5878800907001,303769.398,0.32,0.68,0.13268608414239483,0.8673139158576052
1206,84.78241328334082,188.29528359952133,302125.284,0.33,0.67,0.13915857605177995,0.86084142394822
1207,85.02704839016307,189.02885071089466,298680.099,0.34,0.66,0.1423948220064725,0.8576051779935275
1208,85.0897043790911,189.056810206831,305041.011,0.32,0.68,0.13268608414239483,0.8673139158576052
1209,84.77331156889902,188.58324221272395,302787.957,0.33,0.67,0.13915857605177995,0.86084142394822
1210,85.16400353099975,189.1791024707833,303863.296,0.32,0.68,0.13268608414239483,0.8673139158576052
1211,85.04365640684367,188.67658904904408,302652.244,0.33,0.67,0.13915857605177995,0.86084142394822
1212,85.3340128234545,189.19005066342402,301174.021,0.32,0.68,0.13915857605177995,0.86084142394822
1213,85.01705538525917,188.91599776995733,306245.777,0.32,0.68,0.13268608414239483,0.8673139158576052
1214,85.17886158814508,189.30045120572083,303799.809,0.33,0.67,0.13592233009708737,0.8640776699029126
1215,84.70684851993349,187.55983251999368,293379.589,0.35,0.65,0.15210355987055016,0.8478964401294499
1216,84.98960205331673,188.5123248506444,296528.566,0.34,0.66,0.14563106796116504,0.8543689320388349
1217,85.02714940980367,188.77983334562663,300869.553,0.33,0.67,0.13915857605177995,0.86084142394822
1218,85.0897043790911,189.05631557700642,304041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1219,85.0897043790911,189.05631557700642,305041.109,0.32,0.68,0.13268608414239483,0.8673139158576052
1220,84.87536885441129,188.30442805102788,305223.031,0.32,0.68,0.13268608414239483,0.8673139158576052
1221,84.8971171244659,188.92131058308271,-270316.885,0.31,0.69,0.12297734627831715,0.8770226537216829
1222,85.07087202639889,189.17723785172646,307226.144,0.3,0.7,0.11974110032362459,0.8802588996763754
